BSI,LST,MNDWI,NDBI,NDVI,NDWI,lon,lat,year,LST_C,UHI_intensity
0.11196360350649144,49662,-0.2603966346153846,0.08027505215174226,0.11753661284265865,-0.18396711202466598,77.56431829582303,13.19237109931353,2021,45.59570924000002,6.7061689120800025
0.02157608896442162,47445,-0.1602452164220695,-0.03426521523998021,0.1629055252268855,-0.1934482389465796,77.51678040133636,12.935903981996171,2021,38.01795890000005,-0.8715814279199634
-0.008971113758189398,48187,-0.2275260663507109,-0.061211470989068345,0.27368274517992625,-0.28477146668538933,77.5767207328396,13.147540158656827,2021,40.55412974000001,1.664589412079991
0.04130888837317243,46591,-0.1542541101598606,0.005676942372433824,0.1262056074766355,-0.14870738961336077,77.59213327806363,13.02195770610412,2021,35.09896981999998,-3.7905705079200374
0.12981176733995425,49311,-0.31963592161048354,0.1238479989900265,0.14077191136826878,-0.2038578961976131,77.43060025489467,13.143836293852504,2021,44.39598422000006,5.506443892080043
0.057906897601690814,47938,-0.23809523809523808,0.03023826714801444,0.17879585746884324,-0.2093643075814875,77.44168167386042,12.816905676431402,2021,39.70304276000002,0.81350243208
0.08009539534030453,49579,-0.25530857183438677,0.04895851878226812,0.1534475313084785,-0.20896197948098974,77.7937830285247,12.901741340191661,2021,45.312013579999984,6.422473252079968
0.05133851389470236,46469,-0.15983665281558962,0.007029111719333167,0.11399560347534805,-0.15297941495124592,77.51125455191178,12.931870033616493,2021,34.68197138000005,-4.207568947919967
0.037612126165041934,47479,-0.20997042670046473,-0.0071851758477246945,0.1885017292030791,-0.2168284789644013,77.44856281394524,13.073109933851292,2021,38.13417158000004,-0.7553687479199738
0.031354135110572556,47713,-0.2210793082886106,-0.009253099485938917,0.21182194466632778,-0.22986218586483897,77.70556724489307,13.062220859242045,2021,38.93398825999998,0.04444793207996156
0.08560545308740979,47720,-0.23021237067170633,0.04945895726308886,0.13383311603650586,-0.18283518650753172,77.74816617684398,13.122382416693117,2021,38.95791440000005,0.06837407208003299
0.11768025494622228,48431,-0.29599749843652284,0.09625201682228159,0.1377955377955378,-0.2056031897251332,77.75665734501867,12.904732858165179,2021,41.38812661999998,2.4985862920799633
0.007866254715014122,47080,-0.19050354202565575,-0.04664070405691331,0.2143594122460597,-0.23505572441742653,77.48495950285756,13.022102077245236,2021,36.77038160000001,-2.1191587279200093
-0.09531198049429236,46046,-0.137451171875,-0.18097916849784654,0.3144198786930151,-0.31070139498585503,77.60766969172106,12.947590334707707,2021,33.236148920000005,-5.653391407920012
-0.018826761473820296,46232,-0.16724030686294838,-0.07663036346936097,0.23281496506648636,-0.24078484745378245,77.6523805828529,13.127752391535113,2021,33.871900640000035,-5.017639687919981
0.01587238285144566,49395,-0.21314135063881565,-0.040700471471182526,0.2133722234687009,-0.25165869464588797,77.50215714484763,13.142946215432346,2021,44.68309790000001,5.79355757207999
0.045607604108946764,47376,-0.21286067600989284,0.02751780974996508,0.17289306321863285,-0.18643490115882755,77.78175664296633,12.869210002073565,2021,37.78211552000005,-1.1074248079199691
0.052262351063434916,47493,-0.21539241239501883,0.026194333221261117,0.15888258402444347,-0.19027160309336122,77.63603079684486,13.108862856006846,2021,38.182023860000015,-0.7075164679200014
0.08442420793018403,48065,-0.15614260526551713,0.06799171842650104,0.06059749316746772,-0.08909677419354839,77.75885052916556,12.916970921364074,2021,40.13713130000002,1.2475909720800047
0.08739505268496084,48125,-0.23174332159499164,0.053804017041996346,0.1439714485448324,-0.18018599354716264,77.44761358228354,12.988677445429225,2021,40.34221250000002,1.4526721720799998
0.07019538922774733,47628,-0.22416080668701074,0.05554284406818442,0.13423095418011954,-0.1707438133730412,77.52771394277424,13.043358342064586,2021,38.643456560000004,-0.24608376792001252
0.04205387814138492,46823,-0.195160031225605,0.0015760206964227303,0.16725186859030072,-0.19364357069216823,77.49500842062282,12.913163771585282,2021,35.89195046000003,-2.9975898679199844
0.007920353090549991,49037,-0.19854221502328406,-0.04318872438094007,0.22503986029914205,-0.23967577119588182,77.53340340598153,13.190079232270998,2021,43.45944674000003,4.569906412080016
0.05047343607622519,47245,-0.20245588292080163,0.013506916192026038,0.16130268199233716,-0.18946707479789657,77.76675041785278,13.099014732105003,2021,37.334354899999994,-1.5551854279200228
0.11804176988827457,48289,-0.2596014660137362,0.09511058747924811,0.1072013629513138,-0.16865511636753466,77.45392295455454,12.971240677282118,2021,40.90276777999998,2.01322745207996
0.0799198140822083,48605,-0.27219318919288177,0.05629448966280026,0.1695487136229439,-0.21925839073721237,77.42957576081531,13.10056825859992,2021,41.982862100000034,3.0933217720800172
0.05926949374712155,47956,-0.1850530144460076,0.02162402011536755,0.13387500428537147,-0.16408559763480218,77.45842552780691,12.878108699787067,2021,39.76456712000004,0.8750267920800212
-0.0018769551616266945,47162,-0.13828360710693932,-0.04670994911387963,0.1807133525988678,-0.1838063107759476,77.53439625082962,12.95141370493476,2021,37.050659240000016,-1.8388810879200008
0.025521583798827546,47796,-0.16406619385342788,-0.023338842975206612,0.16009593764053365,-0.18669017863988346,77.72533371813357,12.893390356809286,2021,39.21768392000001,0.32814359207999644
0.10196547238142119,49283,-0.2788767923526288,0.08697492030355178,0.14530398471229386,-0.19667221297836937,77.71491322467674,12.873348971122757,2021,44.30027966,5.410739332079984
0.09984844110854503,49490,-0.26765030336458906,0.07842102176080709,0.1301564466822514,-0.19328624591782487,77.7418495649984,12.866971187192165,2021,45.00780980000002,6.1182694720800015
0.017278737707650427,47257,-0.18667013798489976,-0.037439285606540564,0.19793771337002716,-0.22255403868031853,77.78625824672726,13.063917603187502,2021,37.37537114000003,-1.5141691879199897
0.04485059942795708,48915,-0.19100230506319052,0.0159332836124483,0.14807783578547698,-0.17560343431070793,77.6854281553167,12.859182570730317,2021,43.042448300000046,4.15290797208003
-0.03541109308841187,46541,-0.1444976076555024,-0.10570321528108219,0.25099019419342433,-0.2464367816091954,77.77283367920892,13.008247602115825,2021,34.92806882000002,-3.9614715079199954
0.059841873248737305,47140,-0.19592679427511636,0.01835518474374255,0.13303067822258907,-0.17821251028217874,77.49991206106505,13.03522434087683,2021,36.97546280000006,-1.9140775279199573
-0.029194776502150157,46175,-0.19771801140994294,-0.09149357072205737,0.28095186273442885,-0.28407272727272725,77.41426541765682,13.088729814243738,2021,33.677073500000006,-5.212466827920011
0.03642439743853033,47127,-0.16744669786791472,-0.014609982442939554,0.14665343868476066,-0.1816123849861253,77.60875643652197,13.08020413850054,2021,36.93102854000006,-1.95851178791996
0.10234239899386889,48013,-0.23444817164303033,0.0723600692440854,0.10693382909867108,-0.1648853302416579,77.7724634791194,13.13985282439064,2021,39.95939426000001,1.0698539320799938
0.09193603266417148,49375,-0.2433929677061948,0.06786823766477289,0.12266154312872889,-0.17847286108555657,77.57977697001631,13.148961654250655,2021,44.61473750000005,5.72519717208003
0.0761646879122405,49450,-0.22859918919824437,0.0405788876276958,0.14338856949611092,-0.18978076503501426,77.55680737440225,13.16085031979022,2021,44.871088999999984,5.981548672079967
0.12696823807934918,48060,-0.28785941542029675,0.11153313144792897,0.11253936628318015,-0.18217517500426839,77.43346085487897,13.072101063029656,2021,40.12004120000006,1.230500872080043
0.05532682871806441,48141,-0.2181127622699952,0.016931412387636992,0.16047677883567119,-0.20192705784937334,77.65556550094902,13.123677486024897,2021,40.39690082000004,1.507360492080025
0.01250687973278169,46362,-0.18199877750611246,-0.0372168284789644,0.1959384306268164,-0.21774075697793366,77.63574864417387,13.111556566200221,2021,34.316243240000006,-4.573297087920011
0.12249838886663299,49344,-0.2946984608434707,0.11775357272195448,0.13123303329047006,-0.18330593334329698,77.44705988131635,13.146474200267516,2021,44.50877888000002,5.619238552080006
